Date,Open,High,Low,Close,Total Trade Quantity
1572005400,0.02176611,0.02176611,0.02176611,0.02176611,0.04053821
1572005460,0.02176611,0.02176611,0.02176611,0.02176611,0.04053821
1572005520,0.02175907,0.02175907,0.02175907,0.02175907,0.32162
1572005580,0.02176612,0.0218,0.02176612,0.0218,66.06184992
1572005640,0.0217769,0.0217769,0.0217769,0.0217769,0.10343394
1572005700,0.02178712,0.02179192,0.02178321,0.02179192,7.06416687
1572005760,0.02178712,0.02179192,0.02178321,0.02179192,7.06416687
1572005820,0.02179213,0.02179213,0.02179213,0.02179213,0.13826116
1572005880,0.02178305,0.02178305,0.021773,0.021773,0.6435474
1572005940,0.0217906,0.0217906,0.02177998,0.02177998,0.39051942
1572006000,0.02177998,0.02178895,0.02177998,0.02178894,9.52898912
1572006060,0.02179286,0.02179286,0.02179286,0.02179286,4.32497502
1572006120,0.02179286,0.02179286,0.02179286,0.02179286,4.32497502
1572006180,0.02183296,0.02183297,0.02181712,0.02181712,17.54590632
1572006240,0.02183296,0.02183297,0.02181712,0.02181712,17.54590632
1572006300,0.02183296,0.02183297,0.02181712,0.02181712,17.54590632
1572006360,0.02182201,0.02182201,0.02174733,0.02175746,5.71333344
1572006420,0.02174034,0.02174173,0.02173729,0.02174173,3.65999954
1572006480,0.02174678,0.02175806,0.02174678,0.02175806,10.9316
1572006540,0.02174678,0.02175806,0.02174678,0.02175806,10.9316
1572006600,0.02174678,0.02175806,0.02174678,0.02175806,10.9316
1572006660,0.02179151,0.02179151,0.02178821,0.02178821,0.23171649
1572006720,0.02179151,0.02179151,0.02178821,0.02178821,0.23171649
1572006780,0.02179151,0.02179151,0.02178821,0.02178821,0.23171649
1572006840,0.02179151,0.02179151,0.02178821,0.02178821,0.23171649
1572006900,0.0217225,0.0217225,0.0217225,0.0217225,1.0
1572006960,0.02172223,0.02172223,0.02171206,0.02171206,10.0385046
1572007020,0.02170681,0.02170681,0.0217043,0.0217043,3.01761451
1572007080,0.0217043,0.0217043,0.0217043,0.0217043,4.0
1572007140,0.0217043,0.0217043,0.0217043,0.0217043,4.0
1572007200,0.0217,0.0217,0.02168923,0.02168923,0.89840246
1572007260,0.02167741,0.02167741,0.02167601,0.02167602,1.73937459
1572007320,0.02167601,0.02167601,0.02167601,0.02167601,0.11814841
1572007380,0.02165555,0.02165555,0.02158643,0.02158643,66.04272424
1572007440,0.0215854,0.0215854,0.02150623,0.0215097,13.22581547
1572007500,0.0215097,0.02156878,0.02150969,0.02152381,4.3068091
1572007560,0.02152954,0.02152954,0.02141692,0.02141692,66.47581131
1572007620,0.02142653,0.02142653,0.02115,0.02117021,192.00687282
1572007680,0.02117021,0.02132814,0.02116915,0.02123649,301.7113948
1572007740,0.02125143,0.02126244,0.02111525,0.02113001,220.5357697
1572007800,0.02113494,0.0212626,0.02110502,0.02110502,216.528996
1572007860,0.02110316,0.02116937,0.02103255,0.0210965,893.26546239
1572007920,0.0210965,0.02127396,0.0210965,0.02123963,377.32990253
1572007980,0.02126152,0.02134397,0.02112627,0.02129402,201.69047389
1572008040,0.02133523,0.02133523,0.02119164,0.02125188,33.85577053
1572008100,0.02120855,0.02123466,0.02118978,0.02121728,46.44265029
1572008160,0.02122379,0.0213009,0.02122379,0.02125002,22.02901074
1572008220,0.02125002,0.02125002,0.02120409,0.02120409,74.01916553
1572008280,0.02121437,0.02122873,0.02119229,0.02122873,3.561488
1572008340,0.02121887,0.02124747,0.02121887,0.02124747,8.02844794
1572008400,0.02124746,0.021272,0.02120108,0.02120262,30.92007476
1572008460,0.0212159,0.02125485,0.02120263,0.02124381,24.7263999
1572008520,0.02126505,0.02126505,0.0212057,0.0212057,29.62840976
1572008580,0.02121924,0.02123208,0.02120903,0.02122616,4.21094293
1572008640,0.02123998,0.0212494,0.02123966,0.02124614,3.41230133
1572008700,0.02125615,0.02125615,0.02118159,0.02118159,3.80493194
1572008760,0.02122476,0.02124613,0.02121182,0.02124613,13.43434856
1572008820,0.02124613,0.02124613,0.02119785,0.02120746,7.46404358
1572008880,0.021216,0.02123638,0.021216,0.02123638,3.05326373
1572008940,0.02122901,0.02124986,0.02122857,0.02122857,8.28674774
1572009000,0.02120008,0.02122783,0.02119073,0.02122782,6.32194684
1572009060,0.02120958,0.02122807,0.02120958,0.02122807,1.03534637
1572009120,0.0212029,0.02125113,0.0212029,0.02125113,3.80382436
1572009180,0.02126418,0.02126418,0.02123534,0.02123534,14.27072841
1572009240,0.02123348,0.02125301,0.02122634,0.02122654,8.31938248
1572009300,0.02121004,0.02123599,0.02118924,0.02120436,4.60831343
1572009360,0.02119629,0.0212579,0.02119629,0.0212579,21.13649028
1572009420,0.02128622,0.02135,0.02128548,0.02132048,60.03123114
1572009480,0.02133249,0.02133249,0.02132048,0.02132834,8.00306842
1572009540,0.02127977,0.02129988,0.02125811,0.02128552,17.34370181
1572009600,0.02131312,0.02132831,0.0213004,0.02130132,5.17509686
1572009660,0.02128872,0.02130964,0.0212857,0.0212857,8.876289
1572009720,0.02131465,0.02132195,0.02126866,0.0212846,15.13859675
1572009780,0.02131465,0.02132195,0.02126866,0.0212846,15.13859675
1572009840,0.02124619,0.02124619,0.02124619,0.02124619,0.02590785
1572009900,0.02124619,0.02124619,0.02124619,0.02124619,0.02590785
1572009960,0.02124618,0.02124618,0.02124618,0.02124618,0.06004
1572010020,0.02122595,0.02122595,0.02122595,0.02122595,0.2190982
1572010080,0.02122595,0.02122595,0.02122595,0.02122595,0.2190982
1572010140,0.02124302,0.02124302,0.02124302,0.02124302,4.51854056
1572010200,0.02123641,0.02123641,0.02123409,0.02123409,2.09184503
1572010260,0.02124992,0.02124992,0.02124992,0.02124992,0.22561799
1572010320,0.02124992,0.02124992,0.02124992,0.02124992,0.22561799
1572010380,0.02124993,0.02127662,0.02124993,0.02127662,1.21404482
1572010440,0.02124993,0.02127662,0.02124993,0.02127662,1.21404482
1572010500,0.02126182,0.02126531,0.02126181,0.02126531,1.78169725
1572010560,0.02126182,0.02126531,0.02126181,0.02126531,1.78169725
1572010620,0.02126182,0.02126531,0.02126181,0.02126531,1.78169725
1572010680,0.02126971,0.02128393,0.02126971,0.02128393,0.65660714
1572010740,0.02127958,0.02127958,0.02127958,0.02127958,0.34302369
1572010800,0.02128031,0.02128031,0.02128031,0.02128031,11.0
1572010860,0.02129631,0.02129631,0.02129631,0.02129631,0.06730899
1572010920,0.02129629,0.02130716,0.02129629,0.02130716,16.94783862
1572010980,0.02132194,0.02135,0.02132194,0.02135,25.73023443
1572011040,0.02137352,0.02139082,0.02136093,0.02138484,12.3929893
1572011100,0.02135771,0.0213958,0.02135771,0.0213958,0.11761525
1572011160,0.02135771,0.0213958,0.02135771,0.0213958,0.11761525
1572011220,0.02135771,0.0213958,0.02135771,0.0213958,0.11761525
1572011280,0.02135771,0.0213958,0.02135771,0.0213958,0.11761525
1572011340,0.02134606,0.02134606,0.02134606,0.02134606,0.02809708
1572011400,0.02134606,0.02134606,0.02134606,0.02134606,0.02809708
1572011460,0.02131933,0.02131933,0.02131933,0.02131933,0.08187087
1572011520,0.02131001,0.02131001,0.02131001,0.02131001,0.10341195
1572011580,0.02131001,0.02131001,0.02131001,0.02131001,0.10341195
1572011640,0.02131001,0.02131001,0.02131001,0.02131001,0.10341195
1572011700,0.02131001,0.02131001,0.02131001,0.02131001,0.10341195
1572011760,0.02131001,0.02131001,0.02131001,0.02131001,0.10341195
1572011820,0.02133041,0.02133041,0.02131237,0.02131297,2.64746382
1572011880,0.02131298,0.02131298,0.02131295,0.02131295,5.65718593
1572011940,0.02131216,0.02131217,0.02131216,0.02131217,1.73119929
1572012000,0.02131295,0.02139335,0.02131295,0.02135136,16.37241042
1572012060,0.02134617,0.02134617,0.02134617,0.02134617,0.17405937
1572012120,0.02135073,0.02135073,0.02135073,0.02135073,0.0350858
1572012180,0.02138741,0.02139855,0.02138741,0.02139855,7.08392227
1572012240,0.02140574,0.02140574,0.02140574,0.02140574,0.04489961
1572012300,0.02139643,0.02148,0.02139634,0.02139794,38.2008538
1572012360,0.02140698,0.02140698,0.02138558,0.02138558,6.24731093
1572012420,0.02138558,0.02139287,0.02138558,0.02139287,2.0
1572012480,0.02141784,0.02154773,0.02141527,0.02154773,92.0877253
1572012540,0.02153002,0.02154837,0.02151702,0.02154266,53.27901313
1572012600,0.02154338,0.02154338,0.02144158,0.02144158,50.38081462
1572012660,0.02145847,0.02145847,0.02145128,0.02145467,6.81883097
1572012720,0.02145467,0.02145759,0.0214496,0.02145759,3.32853258
1572012780,0.02147104,0.0216,0.02147104,0.0216,31.98906559
1572012840,0.021605,0.021605,0.02157,0.02158946,15.45144609
1572012900,0.02161116,0.02161116,0.02154682,0.02156836,1.72908906
1572012960,0.02154473,0.02156255,0.02151,0.02151,6.43424399
1572013020,0.02143615,0.02144667,0.02139981,0.02144667,5.16217382
1572013080,0.02148486,0.02148486,0.02141762,0.02141921,7.18936185
1572013140,0.02141922,0.02143765,0.02139564,0.02140015,5.95765488
1572013200,0.0213936,0.02145519,0.02139359,0.02145519,7.989281
1572013260,0.02143838,0.02144791,0.02136381,0.02141,48.97014356
1572013320,0.02141001,0.02145875,0.02141001,0.02145875,34.88096075
1572013380,0.02145875,0.02146689,0.02145782,0.02145782,26.45763011
1572013440,0.0214422,0.0214422,0.02141,0.02141,15.00604302
1572013500,0.02141,0.02141,0.02124848,0.0212866,155.30707419
1572013560,0.02127909,0.02132025,0.0212773,0.02132025,6.27438316
1572013620,0.02133973,0.02136108,0.02132479,0.02136108,26.3981297
1572013680,0.02136031,0.02136031,0.02132481,0.02134466,4.13022135
1572013740,0.02134466,0.02134466,0.02133891,0.02133891,2.99999999
1572013800,0.0213468,0.0213468,0.0213248,0.0213248,3.00971441
1572013860,0.02132714,0.02134191,0.02131119,0.02131119,5.65383242
1572013920,0.02127312,0.02127312,0.02125809,0.02126996,5.67535314
1572013980,0.0212599,0.02125991,0.02117076,0.02118814,14.14444099
1572014040,0.02117557,0.02117805,0.021,0.021,80.40426153
1572014100,0.021,0.02111419,0.02096168,0.02107228,160.16971955
1572014160,0.02106605,0.0210786,0.02103497,0.021072,28.38039269
1572014220,0.02107252,0.02112538,0.02107251,0.02111359,38.70988692
1572014280,0.02112837,0.02116129,0.02112837,0.02116129,17.1739892
1572014340,0.02120225,0.02122067,0.02118728,0.02122067,2.57446859
1572014400,0.02122778,0.02128951,0.02122778,0.0212619,11.85491137
1572014460,0.02123584,0.02123584,0.02123584,0.02123584,1.12384246
1572014520,0.02119271,0.02119547,0.02119271,0.02119547,14.95434113
1572014580,0.02114103,0.02114103,0.02111719,0.02111719,14.4992557
1572014640,0.02110263,0.02110263,0.02110262,0.02110262,11.55052141
1572014700,0.02112819,0.02112819,0.02112819,0.02112819,8.14
1572014760,0.02112819,0.02112819,0.02110299,0.02110299,1.96151565
1572014820,0.02111485,0.02111485,0.02109266,0.02110041,4.08799208
1572014880,0.02111858,0.02111858,0.02111857,0.02111857,7.0
1572014940,0.02112817,0.02112817,0.02111869,0.02111869,0.76984399
1572015000,0.02110916,0.02110916,0.02110916,0.02110916,0.12961
1572015060,0.02110916,0.02110916,0.02110916,0.02110916,0.12961
1572015120,0.02110916,0.02110916,0.02110916,0.02110916,0.12961
1572015180,0.02110916,0.02110916,0.02110916,0.02110916,0.12961
1572015240,0.02111624,0.02111624,0.02111624,0.02111624,1.00868078
1572015300,0.02112819,0.02112819,0.02112819,0.02112819,5.94042693
1572015360,0.02112819,0.02112819,0.02112819,0.02112819,5.94042693
1572015420,0.0211282,0.02114012,0.02109993,0.02109993,27.2755176
1572015480,0.02111852,0.02111852,0.02109992,0.02109992,4.9161882
1572015540,0.02109991,0.02110492,0.02109991,0.02110492,7.28898151
1572015600,0.02112119,0.02112498,0.02110495,0.02112498,3.0
1572015660,0.02111462,0.02112998,0.02111462,0.02112998,4.4919242
1572015720,0.02112621,0.02113625,0.0211245,0.0211245,3.02879207
1572015780,0.02113457,0.02116,0.02113457,0.02115709,4.1
1572015840,0.02116158,0.02119196,0.02116136,0.02116136,2.29579729
1572015900,0.02119936,0.02119936,0.02117696,0.02117696,0.78869466
1572015960,0.02118414,0.02122354,0.02118414,0.02122354,1.06714082
1572016020,0.02122587,0.02122587,0.02122587,0.02122587,3.0
1572016080,0.02122587,0.02122587,0.02122587,0.02122587,3.0
1572016140,0.02122184,0.02122184,0.02122184,0.02122184,1.2
1572016200,0.0212456,0.0212456,0.02123001,0.02123001,2.08303148
1572016260,0.02123,0.02123,0.02119791,0.02121557,3.07896362
1572016320,0.0212015,0.02120201,0.0212015,0.02120201,11.10625138
1572016380,0.02119601,0.02119601,0.02119601,0.02119601,0.05326585
1572016440,0.02119682,0.02120165,0.02119682,0.02120165,24.14645555
1572016500,0.02120165,0.02120165,0.02119268,0.02119268,1.52143728
1572016560,0.02120165,0.02120165,0.02119268,0.02119268,1.52143728
1572016620,0.02120165,0.02120165,0.02119268,0.02119268,1.52143728
1572016680,0.02117753,0.02117753,0.02117752,0.02117752,52.12983234
1572016740,0.02114645,0.02114645,0.0211354,0.0211354,7.05879659
1572016800,0.02112621,0.02112621,0.02112621,0.02112621,11.4606
1572016860,0.02112621,0.02112621,0.02112621,0.02112621,11.4606
1572016920,0.02112621,0.02112621,0.02112621,0.02112621,11.4606
1572016980,0.02112621,0.02112621,0.02112621,0.02112621,11.4606
1572017040,0.02110165,0.02110166,0.02109267,0.02109267,11.35252265
1572017100,0.02109781,0.02109781,0.02109781,0.02109781,4.61658913
1572017160,0.02109782,0.02109782,0.02109782,0.02109782,15.0
1572017220,0.02109782,0.02109782,0.02109782,0.02109782,15.0
1572017280,0.02111243,0.02111243,0.02110546,0.02110546,1.89026056
1572017340,0.02110376,0.02110376,0.02109783,0.02109783,1.56783403
1572017400,0.02109265,0.02109265,0.02109265,0.02109265,0.05618734
1572017460,0.02105933,0.02106625,0.02105933,0.02106625,12.0252352
1572017520,0.02106911,0.02107881,0.02106911,0.02107881,7.01791462
1572017580,0.0210735,0.02110198,0.0210735,0.02110198,75.11995996
1572017640,0.02110199,0.02110199,0.02110199,0.02110199,4.82218131
1572017700,0.02110199,0.02110199,0.02110199,0.02110199,4.82218131
1572017760,0.02107912,0.02107912,0.02106753,0.02106753,0.12985856
1572017820,0.02108717,0.02108717,0.02108085,0.02108085,3.96146908
1572017880,0.02108717,0.02108717,0.02108085,0.02108085,3.96146908
1572017940,0.02107584,0.02107584,0.02107584,0.02107584,0.05414846
1572018000,0.02107584,0.02107584,0.02107584,0.02107584,0.05414846
1572018060,0.02107584,0.02107584,0.02107584,0.02107584,0.05414846
1572018120,0.02105425,0.02105425,0.02105174,0.02105289,8.05583582
1572018180,0.02105174,0.02105174,0.02105174,0.02105174,2.27034534
1572018240,0.02105174,0.02105174,0.02105174,0.02105174,0.81899909
1572018300,0.02105174,0.02105174,0.02105174,0.02105174,0.81899909
1572018360,0.02105174,0.02105174,0.02105174,0.02105174,0.81899909
1572018420,0.02105001,0.02105001,0.02105001,0.02105001,0.086229
1572018480,0.02105,0.02105,0.02103226,0.02103226,0.95209814
1572018540,0.02103226,0.02103226,0.02103226,0.02103226,0.46601327
1572018600,0.02103226,0.02103226,0.02103226,0.02103226,1.36419714
1572018660,0.02103227,0.02103227,0.02103227,0.02103227,0.18112405
1572018720,0.02103226,0.02103226,0.02103225,0.02103225,0.22204785
1572018780,0.02101533,0.02101533,0.02100253,0.02100253,1.057
1572018840,0.02100252,0.02100252,0.021,0.021,1.69347864
1572018900,0.02100846,0.02100846,0.0210021,0.02100325,10.21410519
1572018960,0.02100846,0.02101665,0.02100846,0.02101665,1.18552944
1572019020,0.02100846,0.02101665,0.02100846,0.02101665,1.18552944
1572019080,0.02098966,0.02098966,0.02098966,0.02098966,0.084466
1572019140,0.02098966,0.02098966,0.02098966,0.02098966,0.084466
1572019200,0.02101715,0.02101715,0.02101715,0.02101715,0.32650045
1572019260,0.02100641,0.02100641,0.02100641,0.02100641,0.2686
1572019320,0.02100249,0.02100249,0.0209901,0.0209901,1.06205442
1572019380,0.02100249,0.02100249,0.0209901,0.0209901,1.06205442
1572019440,0.02099999,0.02099999,0.02099999,0.02099999,1.18388733
1572019500,0.02099999,0.02099999,0.02099999,0.02099999,1.18388733
1572019560,0.020993,0.02100391,0.020993,0.02100391,1.396678
1572019620,0.02099231,0.02099231,0.02099231,0.02099231,0.04761023
1572019680,0.02099231,0.02099231,0.02099231,0.02099231,0.04761023
1572019740,0.02099231,0.02099231,0.02099231,0.02099231,0.04761023
1572019800,0.02095739,0.02095739,0.02094512,0.02094512,1.6896107
1572019860,0.02093624,0.02093624,0.02093624,0.02093624,0.02710985
1572019920,0.02090757,0.02090757,0.02090757,0.02090757,4.35270324
1572019980,0.02091034,0.02092328,0.02091033,0.02092328,2.64100942
1572020040,0.02091034,0.02092328,0.02091033,0.02092328,2.64100942
1572020100,0.02091034,0.02092328,0.02091033,0.02092328,2.64100942
1572020160,0.0209489,0.0209489,0.02094725,0.02094725,0.05034766
1572020220,0.0209489,0.0209489,0.02094725,0.02094725,0.05034766
1572020280,0.0209489,0.0209489,0.02094725,0.02094725,0.05034766
1572020340,0.0209489,0.0209489,0.02094725,0.02094725,0.05034766
1572020400,0.02093432,0.02093432,0.02092157,0.02092157,4.87828086
1572020460,0.02092153,0.02092156,0.02090909,0.02090909,3.17695619
1572020520,0.02090909,0.02090909,0.02090909,0.02090909,0.64305908
1572020580,0.02092761,0.02092761,0.02092754,0.02092754,0.76555743
1572020640,0.02092761,0.02092761,0.02092754,0.02092754,0.76555743
1572020700,0.0209393,0.02094758,0.02093929,0.02094758,3.45258531
1572020760,0.0209393,0.02094758,0.02093929,0.02094758,3.45258531
1572020820,0.0209393,0.02094758,0.02093929,0.02094758,3.45258531
1572020880,0.02096514,0.02096514,0.02096514,0.02096514,0.09538522
1572020940,0.02096514,0.02096514,0.02096514,0.02096514,0.09538522
1572021000,0.02096096,0.02097774,0.02096096,0.02097774,5.576067
1572021060,0.02096096,0.02097774,0.02096096,0.02097774,5.576067
1572021120,0.0209759,0.02097776,0.0209759,0.02097776,26.8413882
1572021180,0.0209822,0.0209822,0.02097777,0.02097777,9.90933617
1572021240,0.0209822,0.0209822,0.02097777,0.02097777,9.90933617
1572021300,0.0209801,0.0209801,0.0209801,0.0209801,0.27002024
1572021360,0.0209899,0.0209899,0.0209899,0.0209899,5.69731476
1572021420,0.0210015,0.0210015,0.02100149,0.02100149,8.82010113
1572021480,0.02100955,0.02100955,0.02100458,0.02100458,1.01231291
1572021540,0.02100955,0.02100955,0.02100458,0.02100458,1.01231291
1572021600,0.02100955,0.02100955,0.02100458,0.02100458,1.01231291
1572021660,0.0210096,0.0210096,0.0210096,0.0210096,0.09949603
1572021720,0.0210096,0.0210096,0.0210096,0.0210096,0.7505
1572021780,0.0210096,0.0210096,0.0210096,0.0210096,0.94
1572021840,0.0210096,0.0210096,0.0210096,0.0210096,0.94
1572021900,0.02100085,0.02100085,0.02100085,0.02100085,1.4932505
1572021960,0.02100085,0.02100085,0.02100085,0.02100085,1.4932505
1572022020,0.02098195,0.02098195,0.02098195,0.02098195,0.03410628
1572022080,0.02097955,0.02097955,0.02097955,0.02097955,5.85873498
1572022140,0.0209793,0.0209793,0.0209793,0.0209793,0.26023591
1572022200,0.0209793,0.0209793,0.0209793,0.0209793,0.26023591
1572022260,0.0209793,0.0209793,0.0209793,0.0209793,0.26023591
1572022320,0.02097931,0.02097931,0.02097931,0.02097931,0.04061144
1572022380,0.02097931,0.02097931,0.02097931,0.02097931,0.2
1572022440,0.02098607,0.02098607,0.0209793,0.0209793,17.20911117
1572022500,0.02098607,0.02098607,0.0209793,0.0209793,17.20911117
1572022560,0.02095061,0.02095061,0.02095061,0.02095061,0.356566
1572022620,0.02095061,0.02095061,0.02095061,0.02095061,0.356566
1572022680,0.0209506,0.02095061,0.02093744,0.02093744,5.42762
1572022740,0.0209506,0.02095061,0.02093744,0.02093744,5.42762
1572022800,0.0209181,0.02094118,0.0209181,0.02094118,1.16365409
1572022860,0.0209181,0.02094118,0.0209181,0.02094118,1.16365409
1572022920,0.02090322,0.02091528,0.02090215,0.02091528,6.3482263
1572022980,0.02091528,0.02091528,0.02091528,0.02091528,0.11738156
1572023040,0.02091529,0.02091529,0.02091529,0.02091529,0.32
1572023100,0.02091529,0.02091529,0.02091529,0.02091529,0.32
1572023160,0.02091529,0.02091529,0.02091529,0.02091529,0.32
1572023220,0.02094979,0.02094979,0.02094979,0.02094979,0.2375019
1572023280,0.02094979,0.02094979,0.02094979,0.02094979,0.2375019
1572023340,0.02094985,0.02094985,0.02094985,0.02094985,0.04936255
1572023400,0.02094985,0.02097082,0.02094985,0.02097082,0.25506704
1572023460,0.02094985,0.02097082,0.02094985,0.02097082,0.25506704
1572023520,0.02094985,0.02097082,0.02094985,0.02097082,0.25506704
1572023580,0.02094985,0.02097082,0.02094985,0.02097082,0.25506704
1572023640,0.02094985,0.02097082,0.02094985,0.02097082,0.25506704
1572023700,0.02094985,0.02097082,0.02094985,0.02097082,0.25506704
1572023760,0.02094985,0.02097082,0.02094985,0.02097082,0.25506704
1572023820,0.02094985,0.02097082,0.02094985,0.02097082,0.25506704
1572023880,0.02094985,0.02097082,0.02094985,0.02097082,0.25506704
1572023940,0.02094985,0.02097082,0.02094985,0.02097082,0.25506704
1572024000,0.02094985,0.02097082,0.02094985,0.02097082,0.25506704
1572024060,0.0209896,0.0209896,0.0209896,0.0209896,1.5
1572024120,0.0209896,0.0209896,0.0209896,0.0209896,1.5
1572024180,0.0209896,0.0209896,0.0209896,0.0209896,1.0
1572024240,0.0209896,0.0209896,0.0209896,0.0209896,1.0674083
1572024300,0.0209896,0.0209896,0.0209896,0.0209896,1.0674083
1572024360,0.0209896,0.0209896,0.0209896,0.0209896,1.0674083
1572024420,0.0209896,0.0209896,0.0209896,0.0209896,1.0674083
1572024480,0.02098961,0.02098961,0.02098961,0.02098961,12.35777365
1572024540,0.02102068,0.02102069,0.02102068,0.02102069,5.75953238
1572024600,0.0210207,0.02103224,0.0210207,0.02103224,0.42266859
1572024660,0.02103225,0.02105207,0.02103225,0.02105207,0.5742286
1572024720,0.02105206,0.0210633,0.02105206,0.0210633,0.53419699
1572024780,0.02105207,0.02105684,0.02105207,0.02105684,2.15819264
1572024840,0.0210454,0.0210454,0.0210454,0.0210454,0.7211666
1572024900,0.0210454,0.0210454,0.0210454,0.0210454,0.7211666
1572024960,0.0210454,0.0210454,0.0210454,0.0210454,0.7211666
1572025020,0.0210454,0.0210454,0.0210454,0.0210454,0.7211666
1572025080,0.0210303,0.0210303,0.0210303,0.0210303,0.0583606
1572025140,0.0210303,0.0210303,0.0210303,0.0210303,0.0583606
1572025200,0.02104003,0.02104006,0.02103031,0.02103031,4.41056584
1572025260,0.02104003,0.02104006,0.02103031,0.02103031,4.41056584
1572025320,0.02104357,0.02104357,0.02103031,0.02103031,1.71596948
1572025380,0.02104403,0.02104403,0.02104403,0.02104403,1.42247331
1572025440,0.02104403,0.02104403,0.02104403,0.02104403,1.42247331
1572025500,0.02104403,0.02104403,0.02104403,0.02104403,1.42247331
1572025560,0.02104403,0.02104403,0.02104403,0.02104403,1.42247331
1572025620,0.02104232,0.02104232,0.02104232,0.02104232,0.39
1572025680,0.02106627,0.02106627,0.02106627,0.02106627,0.06278646
1572025740,0.02105915,0.02106731,0.02105915,0.02106551,3.59914586
1572025800,0.02105677,0.02105677,0.02105677,0.02105677,0.04811521
1572025860,0.02105677,0.02105677,0.02105677,0.02105677,0.04811521
1572025920,0.02105677,0.02105677,0.02105677,0.02105677,0.04811521
1572025980,0.02107613,0.02107613,0.02107613,0.02107613,0.31836406
1572026040,0.02107612,0.02109529,0.02107612,0.02109529,0.73729434
1572026100,0.02109529,0.02109529,0.02109529,0.02109529,0.02417649
1572026160,0.02109529,0.02109529,0.02109529,0.02109529,0.02417649
1572026220,0.02109528,0.02109529,0.02109528,0.02109529,1.054
1572026280,0.02109528,0.02109529,0.02109528,0.02109529,1.054
1572026340,0.02109528,0.02109529,0.02109528,0.02109529,1.054
1572026400,0.02109529,0.02109529,0.02109529,0.02109529,2.75
1572026460,0.02110635,0.02110635,0.02110635,0.02110635,1.273425
1572026520,0.02110631,0.02110631,0.02110631,0.02110631,0.04825415
1572026580,0.02110171,0.02110171,0.02110171,0.02110171,0.594513
1572026640,0.02110171,0.02110171,0.02110171,0.02110171,0.594513
1572026700,0.02109529,0.02109529,0.02109529,0.02109529,0.129846
1572026760,0.02109529,0.02109529,0.02109529,0.02109529,0.129846
1572026820,0.02109529,0.02109529,0.02109529,0.02109529,0.129846
1572026880,0.02109529,0.02109529,0.02109529,0.02109529,0.16015276
1572026940,0.02109529,0.02109529,0.02109529,0.02109529,27.96000124
1572027000,0.02106081,0.02106081,0.02106081,0.02106081,0.04680239
1572027060,0.02106103,0.02106103,0.02106103,0.02106103,0.15900056
1572027120,0.02106103,0.02106103,0.02106103,0.02106103,0.15900056
1572027180,0.02106103,0.02106103,0.02106103,0.02106103,0.15900056
1572027240,0.02106299,0.02106299,0.02106299,0.02106299,1.12251351
1572027300,0.02106299,0.021063,0.02106299,0.021063,7.97248568
1572027360,0.02109276,0.02109276,0.02109276,0.02109276,0.15543406
1572027420,0.02109276,0.02109276,0.02109276,0.02109276,0.48245622
1572027480,0.02109276,0.02109276,0.02109276,0.02109276,0.609648
1572027540,0.02108876,0.02108876,0.02108876,0.02108876,1.23808988
1572027600,0.02108876,0.02108876,0.02108876,0.02108876,1.23808988
1572027660,0.0210626,0.0210626,0.0210626,0.0210626,4.61888228
1572027720,0.02108126,0.02108126,0.02108126,0.02108126,0.03963604
1572027780,0.02108126,0.02108126,0.02108126,0.02108126,0.03963604
1572027840,0.02108126,0.02108126,0.02108126,0.02108126,0.03963604
1572027900,0.02108465,0.02108465,0.02108465,0.02108465,0.045842
1572027960,0.02108465,0.02108465,0.02108465,0.02108465,0.045842
1572028020,0.02108465,0.02108465,0.02108465,0.02108465,0.045842
1572028080,0.02106887,0.02106888,0.0210525,0.0210525,0.61972437
1572028140,0.02106887,0.02106888,0.0210525,0.0210525,0.61972437
1572028200,0.02105329,0.02105329,0.02105329,0.02105329,0.1719
1572028260,0.02107672,0.02107672,0.02107672,0.02107672,0.05595436
1572028320,0.02106687,0.02106687,0.02106687,0.02106687,0.1878701
1572028380,0.02106687,0.02106687,0.02106687,0.02106687,0.1878701
1572028440,0.02106687,0.02106687,0.02106687,0.02106687,0.1878701
1572028500,0.02106687,0.02106687,0.02106687,0.02106687,0.1878701
1572028560,0.02106687,0.02106687,0.02106687,0.02106687,0.1878701
1572028620,0.0210631,0.0210631,0.0210631,0.0210631,0.303207
1572028680,0.02106308,0.02106867,0.02106183,0.02106809,7.49267738
1572028740,0.02106805,0.02106805,0.02105694,0.02105694,6.53379076
1572028800,0.0210303,0.0210303,0.0210303,0.0210303,0.39117457
1572028860,0.0210303,0.0210303,0.0210303,0.0210303,0.0823148
1572028920,0.02100162,0.02100162,0.02100162,0.02100162,0.10423183
1572028980,0.02100162,0.02100162,0.02100162,0.02100162,0.10423183
1572029040,0.02100162,0.02100162,0.02100162,0.02100162,0.10423183
1572029100,0.021001,0.021001,0.021001,0.021001,0.02384401
1572029160,0.021001,0.021001,0.021001,0.021001,0.02384401
1572029220,0.021001,0.021001,0.021001,0.021001,0.77466987
1572029280,0.021001,0.021001,0.021001,0.021001,0.02861982
1572029340,0.021001,0.021001,0.02100099,0.02100099,1.5919
1572029400,0.021001,0.021001,0.021001,0.021001,2.47666502
1572029460,0.021001,0.021001,0.021001,0.021001,2.47666502
1572029520,0.021001,0.021001,0.021001,0.021001,2.47666502
1572029580,0.021001,0.021001,0.021001,0.021001,2.47666502
